9.1,1.9,5.4,0.4,0.1,9.8,0.7,29,9.9,11.6,4.7,17.5,0.600638978
0.9,0,21,0,0.6,17.5,6.9,1.3,9.8,36.4,1.7,3.8,5.35
4.4,6.6,7.4,1.2,5.2,1.6,7.3,28.3,7.7,7.3,16.6,6.1,0.814814815
4,5.5,3.7,19.8,9.5,19.7,7.2,5,0.8,8.2,11.9,5,0
3.8,8.6,5.4,10.5,6.2,21.4,0,0.2,3.6,7.5,6.9,26.2,0
2.1,2.8,2.2,9.2,18.5,6.7,0.4,5.4,4.2,6.2,33.1,8.7,0.555938038
0.6,5,2.1,17.2,14.3,3.4,17.9,2.8,2.7,21.7,1.8,10.5,0.97846568
3.4,10.6,3.6,5.9,2.6,13.8,14.8,1.8,11.2,6.6,24.4,1,0
8.2,4.3,17,3.7,13.3,25.3,4.3,3.8,3.2,14.5,0.5,2.2,0
6.7,20,0.5,40.7,1.2,3.6,1.5,4.5,8,2.4,3.7,7.3,0.870743034
14,7.2,4.5,0.1,4.7,2.6,17.5,5,10.5,14.6,6.3,12.7,1.083409716
14,2.2,25.8,7.2,5,2.6,13.2,5,15.6,3.5,1.5,4.2,2.361328125
46.4,10.7,1.7,0.6,3.3,3.3,2.8,4.9,16,3.9,6.5,0.2,0.754573171
10.3,13,2.7,1.6,17.6,11.6,13.7,3.5,2.9,3.2,19.7,0.4,0
17.1,19.6,0.5,10.2,4.2,19.1,6.4,0.1,4.4,9.7,1.4,7.1,0
1.8,24.2,6.8,9.2,4.8,0.6,5.7,17.4,10.2,7.5,0.3,11.5,0.738731219
2.4,10.2,22.5,0.8,16.9,6.3,8.1,7.6,6.4,2.6,9.7,6.3,1.932249322
3.5,2.8,2,2.6,6.7,4.3,2,23.3,19,9.8,13.2,10.6,0.746386334
